cluster	status	loglr	df	p	p.adjust	genes
chr17:clu_3974_-	Success	2.21863350949479	2	0.108757623589844	0.34550543957337	CCDC144B
chr17:clu_3975_-	Success	0.0262352854983874	1	0.818818740972253	0.94609432459866	NA
chr17:clu_3976_-	Success	14.6590492632458	30	0.500935973398818	0.754963833243972	SNORD3D
chr17:clu_3977_-	Success	0.656150455654824	1	0.251978485065228	0.542014095243834	NA
chr17:clu_3978_-	Not enough valid samples	NA	NA	NA	NA	NA
chr17:clu_3979_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF286B,FOXO3B
chr17:clu_3980_-	Success	0.200137889830899	1	0.526946867147029	0.774418038597286	NA
chr17:clu_3981_-	Success	0.00109966003094542	1	0.96259539174695	1	NA
chr17:clu_3982_-	Success	1.28962291924176	2	0.275374601978182	0.568485195270213	AKAP10
chr17:clu_3983_-	Success	0.8532339403219	1	0.191444286982877	0.468796022406804	USP22
chr17:clu_3984_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TMEM11
chr17:clu_3985_-	Success	4.28151959606998	4	0.0729992773299141	0.279816995521952	LINC02693
chr17:clu_3986_-	Success	0.143515941322676	2	0.866306989997905	0.966303260016537	IFT20
chr17:clu_3987_-	Success	4.83526271716892	3	0.0215847721109565	0.137214261122887	ALDOC
chr17:clu_3988_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP11-192H23.4,RSKR
chr17:clu_3989_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SDF2
chr17:clu_3990_-	Success	5.27884991476276	4	0.0320114033285013	0.171395469121189	FLOT2
chr17:clu_3991_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MYO18A
chr17:clu_3992_-	Success	0.212644100263333	2	0.808443810961378	0.940998531756956	MYO18A
chr17:clu_3993_-	Success	1.33063411836474	1	0.102818724199809	0.334659632873225	MYO18A
chr17:clu_3994_-	Success	0.307750500633119	2	0.73509870179174	0.904059322325858	GIT1
chr17:clu_3995_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CORO6
chr17:clu_3996_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SSH2
chr17:clu_3997_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SSH2
chr17:clu_3998_-	Success	1.89002224952674	1	0.0518672812454677	0.226643142418784	COPRS
chr17:clu_3999_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MYO1D
chr17:clu_4000_-	Success	2.83087251208553	5	0.340535657951909	0.632164295508651	RFFL,RP5-837J1.3
chr17:clu_4001_-	Success	0.957931390051499	2	0.383685761800925	0.670615513962305	ACACA
chr17:clu_4002_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ACACA
chr17:clu_4003_-	Not enough valid samples	NA	NA	NA	NA	ACACA
chr17:clu_4004_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SYNRG
chr17:clu_4005_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SYNRG
chr17:clu_4006_-	Not enough valid samples	NA	NA	NA	NA	SYNRG
chr17:clu_4007_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SYNRG
chr17:clu_4008_-	Success	1.4011023198027	2	0.246325284991021	0.534525836354454	TBC1D3L,TBC1D3C,TBC1D3
chr17:clu_4009_-	Success	0.377909084850728	1	0.384640392491023	0.670615513962305	NPEPPSP1
chr17:clu_4010_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SRCIN1
chr17:clu_4011_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SRCIN1
chr17:clu_4012_-	Success	0.145488314020213	1	0.589595362801848	0.818098828768114	PIP4K2B
chr17:clu_4013_-	Success	-0.000995080154098105	2	1	1	PIP4K2B
chr17:clu_4014_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FBXL20
chr17:clu_4015_-	Not enough valid samples	NA	NA	NA	NA	ORMDL3
chr17:clu_4016_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MED24
chr17:clu_4017_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MED24
chr17:clu_4018_-	Success	1.97563843074045	2	0.138672751028744	0.393554596647072	SMARCE1,RP5-1028K7.3
chr17:clu_4019_-	Success	12.4131267813705	4	5.4522726491634e-05	0.00265634723467241	SMARCE1,RP5-1028K7.3
chr17:clu_4020_-	Success	1.74340206666693	2	0.174924283103411	0.448666165985662	RP5-1028K7.3,KRT222
chr17:clu_4021_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HAP1
chr17:clu_4022_-	Success	0.391235088336543	2	0.676221165642661	0.87065262130313	NT5C3B
chr17:clu_4023_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NT5C3B
chr17:clu_4024_-	Success	1.28730741717595	2	0.27601297122537	0.568757017185852	ACLY
chr17:clu_4025_-	Success	0.464680178471099	1	0.335029191097659	0.626482463767454	ACLY
chr17:clu_4026_-	Success	3.00505795150548	2	0.0495358835662343	0.219254974599603	DNAJC7
chr17:clu_4027_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	KAT2A
chr17:clu_4028_-	Success	0.326757534299418	1	0.418858747184288	0.695054433338505	RAB5C,CTD-2132N18.3
chr17:clu_4029_-	Success	0.433996265920769	1	0.351511660785331	0.640738106609598	STAT3
chr17:clu_4030_-	Success	1.24938466539129	1	0.113935300133436	0.35329224939543	STAT3
chr17:clu_4031_-	Success	0.597668267382915	2	0.55009281118494	0.79231346615727	STAT3
chr17:clu_4032_-	Success	4.3642666843275	2	0.0127239824506608	0.097104076597148	EZH1
chr17:clu_4033_-	Success	1.05977688373241	2	0.34653311888142	0.637697260753943	EZH1
chr17:clu_4034_-	Success	0.718631945160269	2	0.487418615443718	0.745879176949826	EZH1
chr17:clu_4035_-	Success	0.0261237339263118	1	0.819197663689489	0.946124364094252	BECN1
chr17:clu_4036_-	Success	4.14858833164794	1	0.00397067600098073	0.0468632109418074	BECN1
chr17:clu_4037_-	Not enough valid samples	NA	NA	NA	NA	AARSD1,PTGES3L-AARSD1
chr17:clu_4038_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	BRCA1
chr17:clu_4039_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MPP2
chr17:clu_4040_-	Not enough valid samples	NA	NA	NA	NA	ATXN7L3
chr17:clu_4041_-	Success	0.842487058603183	1	0.194264818327975	0.471684060818931	ATXN7L3
chr17:clu_4042_-	Success	1.38263443986853	2	0.250916656735355	0.540531460742239	UBTF
chr17:clu_4043_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	UBTF
chr17:clu_4044_-	Success	1.46185253275769	2	0.231806447680569	0.516989030025286	GPATCH8
chr17:clu_4045_-	Success	0.042697568564563	2	0.958201136395741	1	GPATCH8
chr17:clu_4046_-	Success	5.54942366457021	4	0.0254752825431865	0.152332754084052	GPATCH8
chr17:clu_4047_-	Success	0.385519980060053	2	0.680096907415839	0.873374732786202	CCDC43
chr17:clu_4048_-	Success	0.220023226100238	1	0.507100035715019	0.759252986991994	GFAP
chr17:clu_4049_-	Success	0.324243117286642	1	0.420654410609037	0.696705292523534	GFAP
chr17:clu_4050_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DCAKD
chr17:clu_4051_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	LRRC37A4P
chr17:clu_4052_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MAPT
chr17:clu_4053_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	KANSL1
chr17:clu_4054_-	Success	1.89296639443728	2	0.150624334284149	0.412085442852861	KANSL1
chr17:clu_4055_-	Success	6.26881685509716	4	0.0137705459361423	0.103117502519625	KANSL1
chr17:clu_4056_-	Not enough valid samples	NA	NA	NA	NA	KANSL1
chr17:clu_4057_-	Success	2.55759973426257	3	0.163553430843644	0.432121645916612	RP11-156P1.3
chr17:clu_4058_-	Not enough valid samples	NA	NA	NA	NA	CDC27
chr17:clu_4059_-	Success	0.581781937275991	2	0.558901551190255	0.797710726580231	CDC27
chr17:clu_4060_-	Success	0.248590110665191	1	0.480741735624451	0.741945557514675	CBX1
chr17:clu_4061_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF652
chr17:clu_4062_-	Success	0.556179283518759	1	0.291569822518776	0.582948200636687	PHB
chr17:clu_4063_-	Success	1.04788706808722	3	0.552768157367412	0.794139674066416	SPOP
chr17:clu_4064_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC35B1
chr17:clu_4065_-	Success	0.0644738661858355	2	0.937560615976793	0.996168447733502	SPAG9
chr17:clu_4066_-	Success	15.606978616087	4	2.76863646321444e-06	0.000401452287166094	SPAG9
chr17:clu_4067_-	Success	0.88663543738835	2	0.412039756722712	0.691563718901859	SPAG9
chr17:clu_4068_-	Success	0.006451913940964	1	0.909558837658808	0.982764176380946	SPAG9
chr17:clu_4069_-	Success	1.09215800671882	1	0.139422990094776	0.394838288631517	SPAG9
chr17:clu_4070_-	Success	0.344824698009688	2	0.708344516788063	0.889080401327144	SPAG9
chr17:clu_4071_-	Success	0.292187709411337	2	0.74662837364637	0.909757262006081	MBTD1
chr17:clu_4072_-	Not enough valid samples	NA	NA	NA	NA	MBTD1
chr17:clu_4073_-	Not enough valid samples	NA	NA	NA	NA	COX11
chr17:clu_4074_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MMD
chr17:clu_4075_-	Success	0.0227797549875959	1	0.830978528659686	0.94918476127549	MRPS23
chr17:clu_4076_-	Not enough valid samples	NA	NA	NA	NA	VEZF1
chr17:clu_4077_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TSPOAP1
chr17:clu_4078_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SUPT4H1,RP5-1171I10.8
chr17:clu_4079_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MTMR4
chr17:clu_4080_-	Success	1.23894190570911	1	0.115457504357441	0.355478362758756	SEPTIN4
chr17:clu_4081_-	Success	4.92957998875863	2	0.00722953913149137	0.0680104125643199	SEPTIN4
chr17:clu_4082_-	Success	6.89858550696499	4	0.00797134682784163	0.0728661434590357	SEPTIN4
chr17:clu_4083_-	Success	3.41335985218211	3	0.0776307534600308	0.288452560639642	TRIM37
chr17:clu_4084_-	Success	0.240592098954494	2	0.786162237393688	0.931377725591575	TRIM37
chr17:clu_4085_-	Success	3.10156257939389	2	0.0449788644068427	0.207516124422479	TRIM37
chr17:clu_4086_-	Success	-0.0176799156743073	2	1	1	TRIM37
chr17:clu_4087_-	Success	1.85839687243788	7	0.811758015856704	0.941998154833714	SKA2
chr17:clu_4088_-	Success	4.46234554118558	1	0.00281340941263728	0.0377393465263459	STRADA,RP11-51F16.8
chr17:clu_4089_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	STRADA,RP11-51F16.8
chr17:clu_4090_-	Success	1.97171668847818	1	0.0470546481375207	0.213375135634773	TEX2
chr17:clu_4091_-	Success	0.517197158028409	1	0.309128799196469	0.600700187334556	DDX5
chr17:clu_4092_-	Success	0.503771570040612	1	0.315492146884275	0.607160020100282	DDX5
chr17:clu_4093_-	Success	1.34424403572615	1	0.10107567999948	0.330408422542583	DDX5
chr17:clu_4094_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DDX5
chr17:clu_4095_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SMURF2
chr17:clu_4096_-	Success	4.70584338395383	6	0.151714388734995	0.41382298300142	AMZ2P1
chr17:clu_4097_-	Success	5.34477311764954	1	0.00107742630260008	0.0207126851453024	GNA13
chr17:clu_4098_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	AXIN2,CTD-2535L24.2
chr17:clu_4099_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CEP112
chr17:clu_4100_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CEP112
chr17:clu_4101_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CEP112
chr17:clu_4102_-	Success	0.114986194101789	1	0.63154430297522	0.843074266795065	CEP112
chr17:clu_4103_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	HELZ
chr17:clu_4104_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	C17orf58
chr17:clu_4105_-	Success	4.25952991833765	4	0.0743115963515323	0.282495394370057	ABCA8
chr17:clu_4106_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ABCA10
chr17:clu_4107_-	Success	1.46635754815497	2	0.230764504811112	0.516203719039372	ABCA10
chr17:clu_4108_-	Success	1.89084915391004	3	0.286022113503658	0.577043788534385	ABCA5
chr17:clu_4109_-	Success	0.800925115516293	2	0.44891347513788	0.71661417132102	ABCA5
chr17:clu_4110_-	Success	1.2814939193662	2	0.277622245252216	0.569649418324123	ABCA5
chr17:clu_4111_-	Not enough valid samples	NA	NA	NA	NA	SLC39A11
chr17:clu_4112_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SLC39A11
chr17:clu_4113_-	Success	1.04871191736027	2	0.350388788276271	0.639456913575813	FAM104A
chr17:clu_4114_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NAT9
chr17:clu_4115_-	Success	1.968690453823	3	0.268305734029782	0.560866518434134	ATP5PD
chr17:clu_4116_-	Success	1.17676331272287	2	0.308274915071073	0.599706577761434	ATP5PD
chr17:clu_4117_-	Success	0.983938150568065	2	0.373835973773069	0.661314940090798	SUMO2
chr17:clu_4118_-	Success	0.0408368756417303	1	0.775041879431604	0.92585426554305	SUMO2
chr17:clu_4119_-	Success	1.57822597554264	2	0.206340827377037	0.486588992409621	GGA3
chr17:clu_4120_-	Success	2.57911670737121	2	0.075840964210419	0.285105846939168	WBP2
chr17:clu_4121_-	Success	3.76542494660771	2	0.0231577693285799	0.143908995113318	WBP2
chr17:clu_4122_-	Success	0.43756436236032	1	0.349539362818151	0.638863961453343	WBP2
chr17:clu_4123_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EXOC7
chr17:clu_4124_-	Success	0.155956154597561	2	0.855596703530414	0.959768635936678	EXOC7
chr17:clu_4125_-	Success	0.231195287245782	2	0.793584473975531	0.935582533630965	RNF157
chr17:clu_4126_-	Success	4.95103782796758	1	0.00165092459339919	0.0265982295603203	RNF157
chr17:clu_4127_-	Success	0.0465239971001097	1	0.76033744457457	0.917466819389564	UBE2O
chr17:clu_4128_-	Success	2.08599330606967	3	0.243481564530004	0.531661071347338	MXRA7
chr17:clu_4129_-	Success	0.629520286471688	2	0.532847353790071	0.778934321791054	SRSF2
chr17:clu_4130_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TMC6
chr17:clu_4131_-	Not enough valid samples	NA	NA	NA	NA	CYTH1
chr17:clu_4132_-	Success	-0.537383909020946	2	1	1	CYTH1
chr17:clu_4133_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RBFOX3
chr17:clu_4134_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TBC1D16
chr17:clu_4135_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr17:clu_4136_-	Success	0.909869977156973	1	0.177344233817822	0.451516046802064	ACTG1
chr17:clu_4137_-	Not enough valid samples	NA	NA	NA	NA	ARL16
chr17:clu_4138_-	Success	1.72185665865163	2	0.178733991644579	0.4527513262012	MCRIP1
chr17:clu_4139_-	Success	2.05376829647264	2	0.128250705179256	0.37883649373323	CENPX
chr17:clu_4140_-	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	FASN
chr17:clu_4141_-	Not enough valid samples	NA	NA	NA	NA	CCDC57
chr17:clu_4142_-	Success	0.741552860711408	2	0.476373599019725	0.739325998478625	CSNK1D
chr17:clu_4143_-	Success	0.158152830885228	1	0.573836311501194	0.807267991924757	WDR45B
chr17:clu_4144_-	Success	-0.00143684169597691	2	1	1	WDR45B
chr17:clu_4145_-	Success	2.3200998758565	1	0.0312313670764996	0.170071523915376	RAB40B
chr17:clu_4146_-	Success	5.04913822326876	1	0.00148408061443609	0.0245599210378147	RAB40B
chr17:clu_4147_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DPH1
chr17:clu_4148_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	DPH1,OVCA2
chr17:clu_4149_+	Not enough valid samples	NA	NA	NA	NA	SGSM2
chr17:clu_4150_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RAP1GAP2
chr17:clu_4151_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RAP1GAP2
chr17:clu_4152_+	Success	0.944332119725004	2	0.388939249027749	0.674179655761663	RAP1GAP2
chr17:clu_4153_+	Not enough valid samples	NA	NA	NA	NA	NA
chr17:clu_4154_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ARRB2
chr17:clu_4155_+	Success	0.753955281362778	1	0.219458192993342	0.503461523118102	PSMB6
chr17:clu_4156_+	Success	0.343681790605729	1	0.407062574682596	0.688614188838059	MINK1
chr17:clu_4157_+	Success	0.0482172819587277	1	0.756150992271047	0.915098728353217	MINK1
chr17:clu_4158_+	Success	3.22400837488976	2	0.0397952239603066	0.195238825854289	MINK1
chr17:clu_4159_+	Success	0.596567938077101	2	0.550698427553621	0.79231346615727	MINK1
chr17:clu_4160_+	Success	1.52120396927711	1	0.0811155123158869	0.295027963340441	MINK1
chr17:clu_4161_+	Success	0.0846504638354304	1	0.68073384405289	0.873692120185901	KIF1C
chr17:clu_4162_+	Success	0.461907336456079	2	0.630080722749618	0.841858622541723	RABEP1
chr17:clu_4163_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RPAIN
chr17:clu_4164_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MIS12
chr17:clu_4165_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TXNDC17
chr17:clu_4166_+	Success	0.791133318903292	1	0.208434504510026	0.488405591560623	RNASEK,RNASEK-C17orf49
chr17:clu_4167_+	Success	0.287069015676252	2	0.750459933549931	0.911402030628014	EIF5A
chr17:clu_4168_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	TNFSF12,TNFSF12-TNFSF13
chr17:clu_4169_+	Success	0.00173771257180988	1	0.952989753385431	1	SENP3-EIF4A1,EIF4A1,RP11-186B7.4
chr17:clu_4170_+	Not enough valid samples	NA	NA	NA	NA	CD68
chr17:clu_4171_+	Success	0.632375169406828	1	0.260753827914547	0.553666270862537	CHD3
chr17:clu_4172_+	Not enough valid samples	NA	NA	NA	NA	CHD3
chr17:clu_4173_+	Not enough valid samples	NA	NA	NA	NA	CHD3
chr17:clu_4174_+	Success	0.399748291250148	2	0.670488792693042	0.867620031237351	NDEL1
chr17:clu_4175_+	Success	0.00030442022580246	1	0.980314441366253	1	NDEL1
chr17:clu_4176_+	Success	0.278624304864934	3	0.906145676731872	0.98270037454689	MAP2K4
chr17:clu_4177_+	Success	1.29380115296999	3	0.459667169463454	0.726166812459775	ZNF286A,AC005324.8
chr17:clu_4178_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	ZNF286A,AC005324.8
chr17:clu_4179_+	Success	1.11255316523795	1	0.135783308870531	0.390052996352686	TTC19
chr17:clu_4180_+	Success	3.19809406656725	2	0.0408399681088088	0.197696695913992	TTC19
chr17:clu_4181_+	Success	1.27740996703199	1	0.109958341788799	0.347507162165951	UBB
chr17:clu_4182_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP11-138I1.4
chr17:clu_4183_+	Success	1.9174817238295	4	0.428801614962125	0.703313179401924	SNHG29
chr17:clu_4184_+	Success	3.19605105134633	3	0.0940162468384404	0.318265115756588	SNHG29
chr17:clu_4185_+	Success	6.04649327205607	5	0.0335356270790301	0.175457017965029	CCDC144A,RP11-219A15.1
chr17:clu_4186_+	Success	0.352565262317171	2	0.70288269656036	0.886610526522907	CCDC144A,RP11-219A15.1
chr17:clu_4187_+	Success	3.56753066858346	2	0.0282254657265867	0.160798022708057	CCDC144A,RP11-219A15.1
chr17:clu_4188_+	Success	0.0265471446846277	2	0.973802133158864	1	CCDC144A,RP11-219A15.1
chr17:clu_4189_+	Success	0.918213726077738	4	0.765811422646653	0.920885589016261	RP11-219A15.1,USP32P1,RP11-219A15.4
chr17:clu_4190_+	Success	0.129102461045875	1	0.611356087981492	0.830506039662566	MPRIP
chr17:clu_4191_+	Success	1.75040778185326	2	0.173703096035864	0.447105602222491	MPRIP
chr17:clu_4192_+	Success	2.07192959490612	2	0.125942529028474	0.374948191057465	MPRIP
chr17:clu_4193_+	Success	4.62467883847512	2	0.00980680409827431	0.0827194417707626	MPRIP
chr17:clu_4194_+	Success	1.20761944168817	2	0.298908001063505	0.591406668770872	MPRIP
chr17:clu_4195_+	Success	0.286521796618899	2	0.750870711909972	0.91143264240397	TVP23B
chr17:clu_4196_+	Success	0.0443803550442112	1	0.765758607628377	0.920885589016261	AC107982.4
chr17:clu_4197_+	Success	0.885395396403737	2	0.412551019836431	0.691563718901859	PRPSAP2
chr17:clu_4198_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	NA
chr17:clu_4199_+	Success	0.295605356077886	3	0.898441499378203	0.978452920460168	NA
chr17:clu_4200_+	Success	0.828805326224483	1	0.197926237778819	0.475303938514592	NA
chr17:clu_4201_+	Not enough valid samples	NA	NA	NA	NA	NA
chr17:clu_4202_+	Not enough valid samples	NA	NA	NA	NA	NA
chr17:clu_4203_+	Success	0.018556525378699	1	0.847235059315381	0.955669848347966	NA
chr17:clu_4204_+	Success	0.815792121709364	2	0.442288841972599	0.712879066576918	PRPSAP2
chr17:clu_4205_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EPN2
chr17:clu_4206_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	EPN2
chr17:clu_4207_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	SPECC1
chr17:clu_4208_+	Success	2.07900008478919	4	0.385044953832662	0.670981435695455	SPECC1
chr17:clu_4209_+	Success	3.39929520345515	2	0.0333967996165205	0.17488091974601	SPECC1
chr17:clu_4210_+	Success	0.902145142064001	1	0.179194684626643	0.453195859375521	CCDC144CP
chr17:clu_4211_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	CCDC144CP
chr17:clu_4212_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	USP32P3,RP11-434D2.13
chr17:clu_4213_+	Not enough valid samples	NA	NA	NA	NA	NA
chr17:clu_4214_+	Success	0.190806467247967	4	0.983954437759176	1	WSB1
chr17:clu_4215_+	Success	4.10331204404923	1	0.00417377332591029	0.0481406809749881	WSB1
chr17:clu_4216_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	KSR1
chr17:clu_4217_+	Success	2.18354748629656	1	0.0366394047361595	0.186411006552391	NLK
chr17:clu_4218_+	Success	1.08413311838694	1	0.14088499195391	0.397401389995048	SUPT6H
chr17:clu_4219_+	Success	0.0204288063420108	1	0.839813014961615	0.952409171394656	TAOK1
chr17:clu_4220_+	Not enough valid samples	NA	NA	NA	NA	NSRP1
chr17:clu_4221_+	Success	0.513953047723589	3	0.794499930935209	0.935582533630965	SUZ12P1
chr17:clu_4222_+	Not enough valid samples	NA	NA	NA	NA	SUZ12P1
chr17:clu_4223_+	Success	0.0218607857418647	1	0.834372486591592	0.94975194087699	GOSR1
chr17:clu_4224_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RP11-848P1.9
chr17:clu_4225_+	Success	3.4789206917178	2	0.0308406796769638	0.1692560365049	NF1
chr17:clu_4226_+	Success	0.359527317279799	2	0.698006183567486	0.884121809052826	NF1
chr17:clu_4227_+	Success	0.968266084578318	2	0.37974090620827	0.667230847896238	NF1
chr17:clu_4228_+	Success	0.932424345358868	2	0.393598334463543	0.678209381442053	NF1
chr17:clu_4229_+	Success	6.39820067751219	2	0.00166454964185113	0.02674698501022	NF1
chr17:clu_4230_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RAB11FIP4
chr17:clu_4231_+	Success	0.186776095845289	2	0.829629473076912	0.94918476127549	SUZ12
chr17:clu_4232_+	Success	0.163188120940248	1	0.567800719691094	0.804538479041127	RHOT1
chr17:clu_4233_+	Success	2.1664056325053	2	0.114588751667749	0.354611959425899	RHOT1
chr17:clu_4234_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	RHOT1
chr17:clu_4235_+	Success	6.28511471005299	2	0.00186384315596804	0.028576937618062	ZNF207
chr17:clu_4236_+	Not enough valid samples	NA	NA	NA	NA	TMEM98
chr17:clu_4237_+	Success	1.27960102977738	2	0.2781482511884	0.569967291555813	AP2B1
chr17:clu_4238_+	Success	0.0256212678775682	1	0.820915103778827	0.946623825339076	AP2B1
